File Name,num_detection_circle,diameters,num_detection_square,wwtp_area_square
19473.png,2,[     54.493      54.941],3,[       8346      4884.1      7659.9]
19474.png,0,0,0,[0]
19475.png,2,[     23.107       23.69],7,[     1288.1      2614.6      1905.7      348.05        6416       33658      1109.8]
19476.png,2,[      51.14      50.694],4,[      10252      353.75      1126.9      289.56]
19477.png,0,0,0,[0]
19478.png,0,[],1,[     3451.9]
19479.png,2,[     18.478      18.915],3,[     2872.8      1159.7      1256.7]
19480.png,0,[],10,[     700.37      894.37       178.3      1072.7        1144      544.89        5128      774.55      690.39      1504.9]
19481.png,4,[     22.308      22.103      22.103      22.308],4,[     407.96      279.58      335.21      407.96]
19482.png,3,[     34.306      16.505      34.543],0,[]
19483.png,5,[     41.756      42.553      20.965       21.18      24.703],6,[     8979.3      3307.9      3461.9       13043      2737.3      1121.2]
19484.png,2,[     32.734      33.257],1,[     875.82]
19485.png,3,[     42.956      43.523      42.914],0,[]
19486.png,1,[     51.335],14,[     6421.7      8676.9       480.7      9715.4      470.72      4225.1      4568.8      767.41      720.34      3493.3      1998.4      1523.4      3854.2        1445]
19487.png,4,[     29.587      29.248      22.267      22.062],2,[     3093.9      266.74]
19488.png,3,[     16.395      16.778      16.116],8,[     1081.2      1370.8      1071.2      1192.5      716.06      3407.7        4091       248.2]
19489.png,3,[     40.091      39.955      40.069],6,[     3061.1      3501.9       18471      1206.8      397.97      1206.8]
19490.png,3,[     47.033      52.834      41.362],4,[     3966.9      6046.6        2589       523.5]
19491.png,0,0,0,[0]
19492.png,2,[     42.914      43.398],6,[     9083.4      1743.1      2295.1      686.11      380.85      346.62]
19493.png,3,[     29.061      29.185      21.051],1,[      13140]
19494.png,2,[     32.595      32.147],6,[     3496.2      3031.1      5073.8      1828.7      2153.9      1288.1]
19495.png,4,[     42.145      42.595      52.989      53.483],6,[       7657      753.15      1280.9      1763.1        1221      787.38]
19496.png,11,[     44.206      45.622      34.253      33.987      32.259      34.857      34.805       21.98      35.426      34.883      35.323],2,[     3436.2      3707.3]
19497.png,2,[     45.141      45.141],6,[     7631.4      3196.6      2436.3      1182.5      781.68      1828.7]
19498.png,7,[     48.347      50.389      47.628      47.014       48.29      47.072      20.483],4,[     944.29      2748.7      944.29      132.66]
19499.png,0,[],1,[     3329.3]
19500.png,0,0,0,[0]
19501.png,5,[     46.333      43.607      31.346       47.59      31.548],4,[     4855.5      753.15      1198.2      2938.4]
19502.png,0,0,0,[0]
19503.png,10,[     47.989      49.148      37.177      49.222       38.45      48.347      49.277      40.023      49.037      39.452],6,[     1891.4      1372.2      1099.8      981.38         378      1372.2]
19504.png,2,[     30.553      30.104],4,[      226.8      6299.1      579.13      524.92]
19505.png,0,0,0,[0]
19506.png,0,0,0,[0]
19507.png,5,[     63.554      54.292      53.228      46.038      45.959],8,[     6015.2      9733.9      1400.7      651.87        1532      5648.6      3449.1      7615.7]
19508.png,2,[     30.908      30.404],2,[     1293.8      1126.9]
19509.png,2,[     36.437      37.782],5,[     2487.7      1583.3      6714.2      875.82      2800.1]
19510.png,5,[     52.593      52.403      52.194      53.126      28.524],3,[     714.64      1015.6      3466.2]
19511.png,1,[     37.493],1,[     1770.2]
19512.png,9,[     66.977      84.301      52.125      63.726      102.09       51.14      63.311       25.32      31.749],1,[     3710.1]
19513.png,3,[     53.381      53.364       23.42],3,[     4354.9      4484.7      9822.3]
19514.png,20,[     55.221      56.005      56.441      56.247      54.825      55.728      59.266      54.559      55.875      55.696      59.876       59.48      56.264      60.794      54.709      56.151      56.037      55.989      20.878      60.794],14,[     1774.5      1035.6       11721       12878      2223.8      4175.1      3664.5        4526      457.88      1915.7      1178.2      2022.7      1296.6      1774.5]
19515.png,13,[     81.408      79.386      81.819        83.5      83.446        79.5       32.79      56.794      83.837      32.372      20.394       78.87      21.051],5,[     4789.9      1121.2      4021.1      9006.4      2091.1]
19516.png,4,[     51.582      40.721      54.941      40.965],3,[     5739.9       28076      713.21]
19517.png,0,0,0,[0]
19518.png,4,[     49.498      49.534      49.222      30.165],7,[     4035.3      1208.2      1156.8      8280.4       907.2      1293.8      3045.4]
19519.png,0,[],1,[     1076.9]
19520.png,8,[       35.4      34.753       35.22      34.491      25.817      23.994      25.817       31.72],11,[     3002.6      445.04      1574.8      1952.8      787.38      800.22      1265.2      2817.2      382.28      2317.9      397.97]
19521.png,10,[     27.881      61.698      58.557      59.419      58.681       61.27      61.492      32.568      32.062      27.881],3,[     681.83      681.83      1740.2]
19522.png,2,[     38.022      38.567],7,[     3322.1      3524.7      688.96      328.08      564.86        5961      731.75]
19523.png,0,0,0,[0]
19524.png,4,[     35.502       53.67      53.006      52.628],1,[     3932.6]
19525.png,4,[     29.216      47.513      47.723      28.935],2,[     5175.1      4861.2]
19526.png,4,[     46.781      56.037      51.459      49.443],2,[     1902.8        1783]
19527.png,1,[      23.69],3,[     328.08      145.49       372.3]
19528.png,9,[     52.541      53.551      56.312      54.808      53.262      52.142      30.642      30.642      19.576],6,[     3944.1      562.01      159.76      865.84      305.25      1095.5]
19529.png,3,[     29.679      35.451      30.285],7,[     934.31      1452.1      299.55      2437.8      887.23      1263.8      1018.5]
19530.png,4,[     46.975      32.983        34.7      47.129],6,[     1808.7      2336.5       15742      6112.2        7075      1666.1]
19531.png,5,[     56.473      57.714      45.121       44.94      35.605],5,[     1688.9      2295.1      1691.7        7075      3383.5]
19532.png,14,[     66.378      66.923       67.14      66.528      40.631      66.855      67.045      66.882      67.464      40.854      66.378      66.528      66.855      67.464],7,[     7320.4      295.27      1339.4       674.7      544.89      469.29      7320.4]
19533.png,6,[     42.935      42.723      32.062      32.845      36.086      37.926],6,[     6156.4      6183.5      3038.3      613.36      1248.1       728.9]
19534.png,0,[],1,[     997.07]
19535.png,2,[     45.262      44.493],3,[     3128.1        1629      920.04]
19536.png,5,[     42.339      41.647      41.734      42.296      18.674],4,[     2740.2      6849.7      1159.7        6814]
19537.png,8,[     47.475      48.196      48.758      47.685      42.808      43.335      43.335      43.876],7,[     7077.9      7468.7      959.98      954.28       15412      222.52      2108.2]
19538.png,0,0,0,[0]
19539.png,0,0,0,[0]
19540.png,3,[     33.502      54.024      33.121],12,[     1907.1      1586.2         950      553.45      1001.3      6410.3      2128.2      935.73      522.07      794.52      2132.5      546.32]
19541.png,1,[     35.909],3,[     2360.7      706.08      392.27]
19542.png,10,[     38.497      39.727      38.826      39.498      24.666      35.374      35.194      29.862      25.284      29.648],9,[     8434.4      2952.7      8490.1      2704.5      134.08      2835.7      477.85      569.14        9102]
19543.png,2,[     37.469      36.809],4,[     417.94        2211      479.28      417.94]
19544.png,2,[     26.443      27.188],1,[      22686]
19545.png,5,[     47.418      54.175      53.856      49.608      24.145],5,[     914.34      1473.5      1014.2      1730.2      2536.2]
19546.png,6,[     32.512      32.231      35.757      39.544      32.372      40.091],4,[       3907      6002.4      663.29      6304.8]
19547.png,7,[     32.316      39.567      39.659      32.428      35.579      32.762      72.461],2,[     637.61      500.67]
19548.png,0,0,0,[0]
19549.png,3,[     35.194      39.059      32.956],2,[     3637.4      937.16]
19550.png,2,[     52.247      53.074],6,[     8572.8        8928      6039.5      5882.6         756      437.91]
19551.png,0,[],5,[     1657.5        1696      1300.9      1152.5      808.78]
19552.png,12,[      46.47      40.114      32.033      42.167      32.005      32.005       32.09      42.893      32.033      32.005      32.005       32.09],8,[     1182.5      2504.8        1134      1897.1      765.99      621.92      2305.1      621.92]
19553.png,9,[     38.046      41.603      37.444      40.001      37.444      41.821      27.054      17.468      17.879],1,[     2697.4]
19554.png,0,[],1,[     435.06]
19555.png,4,[     52.714      51.775      37.177      37.444],7,[      11918      760.28      905.78      2493.4      2186.7      497.82      967.11]
19556.png,8,[     50.837      39.498      40.385      40.023      46.723      40.385      46.489      50.154],2,[     6323.3      9103.4]
19557.png,11,[     53.856      33.799      42.553      33.093      33.583      39.704      40.023      25.176      53.856      42.553      25.176],8,[     1463.5      161.19      166.89      184.01      169.74        1813      169.74      1359.4]
19558.png,3,[     50.909      53.636      22.103],2,[     3764.3      5005.3]
19559.png,8,[     37.782      40.631       39.36      38.544      25.534      23.804      24.666      13.611],3,[     6458.8      6203.5      325.22]
19560.png,6,[     34.013      34.067      25.747      25.888      25.534      26.305],3,[       5138      3537.5      5038.1]
19561.png,5,[     44.411      44.432      42.935      43.209      19.714],0,[]
19562.png,2,[     42.638      42.935],3,[     5052.4      286.71       11236]
19563.png,18,[      33.23      39.887      32.288      44.288       31.49      32.456      28.237      24.703       28.62       28.01      44.493       46.84      29.892       46.84      34.411       29.71      17.206      32.288],7,[     931.45        3315       426.5      1620.4      710.36         853      567.72]
19564.png,2,[     28.075      30.464],3,[     3787.1      988.51      189.71]
19565.png,8,[     50.063      50.873      53.245      34.093      33.772      32.288      50.425      40.023],15,[      11610      3162.4      2272.3      587.69       12269        2114      2185.3      2044.1      1109.8      3463.3       13056      5587.3      1439.3      7799.7      3439.1]
19566.png,6,[     45.242      41.186      44.737      44.513      48.083      41.186],4,[     3685.9      7326.1      402.25      402.25]
19567.png,1,[     22.671],0,[]
19568.png,8,[     41.864      41.076      41.864      41.076      47.666      45.101      44.676      48.981],2,[     2608.9      7296.1]
19569.png,14,[     52.541      52.679      53.143      52.628       52.09      53.177       53.16      51.122      32.734      28.588      33.987      26.443       53.16      52.679],11,[     962.83       10032      5120.9      487.84      606.23      681.83      6754.1      1636.1      2310.8      312.39      962.83]
19570.png,4,[     48.572      43.731      43.419      47.072],5,[       1522      4514.6        1124      1797.3      5156.5]
19571.png,0,[],5,[     969.97      1280.9      2136.8      303.83      617.64]
19572.png,6,[     48.796      48.534      48.366      48.497      24.183      59.602],4,[     3827.1      513.51      1611.9        2549]
19573.png,2,[     25.853      26.953],3,[     1370.8      2406.4      171.17]
19574.png,9,[     43.669      35.579      35.554      36.237      24.959      35.554      36.237      35.579      43.669],10,[     412.24      1255.3      1534.8      3740.1      1031.3      997.07      1989.9      1707.4      904.35      412.24]
19575.png,3,[      39.91      40.001       39.91],1,[     4436.2]
19576.png,0,0,0,[0]
19577.png,2,[     43.502      45.522],1,[     2533.3]
19578.png,7,[     47.072      46.723      47.283       46.45      34.883      16.003      34.987],5,[     2389.3      3340.7      2694.5        1134      1857.2]
19579.png,7,[     48.814      36.685      36.932      38.117      37.347      31.948      19.898],2,[     6614.3      3948.3]
19580.png,8,[     47.494      46.097      45.462      46.489      51.353      45.262      24.145      23.919],10,[      10752      6441.7       12815      419.37      2198.1      1884.3      834.46      4804.2      6110.8       750.3]
19581.png,2,[      33.96      33.175],3,[     432.21        2355      2315.1]
19582.png,2,[     26.028      26.512],3,[     774.55      263.89      1263.8]
19583.png,1,[      36.01],1,[      405.1]
19584.png,2,[     21.605      21.814],1,[     1855.8]
19585.png,0,0,0,[0]
19586.png,2,[       31.2      31.317],1,[     356.61]
19587.png,0,[],2,[     1339.4      3042.6]
19588.png,2,[     32.845      32.595],1,[     2329.3]
19589.png,2,[     57.065      22.631],4,[     1999.8      1463.5      3476.2      4313.5]
19590.png,2,[     26.028      25.712],1,[     1583.3]
19591.png,1,[      39.36],7,[      982.8       13726        1348      3138.1       12136      520.64      520.64]
19592.png,0,[],1,[     494.97]
19593.png,4,[      43.44      45.041       45.86      42.723],8,[       4285      2798.6      2832.9      3302.2      410.81       680.4      981.38      2798.6]
19594.png,3,[     46.781      45.542      17.571],7,[     797.37      1477.8      189.71      406.53      231.08       151.2      456.45]
19595.png,2,[     20.483      21.051],5,[       1425      1587.6      2282.3      713.21      716.06]
19596.png,4,[     42.659      34.385      39.406      34.332],7,[     2239.5      902.92        8975      2218.1      1433.6      1714.6      522.07]
19597.png,2,[     41.032      41.076],2,[     1340.8      368.02]
19598.png,6,[     46.411       40.34       41.23      42.016       41.23       40.34],5,[     1300.9      2484.8       955.7      2882.8      1867.2]
19599.png,1,[     34.438],6,[     3257.9      2574.7        1134      989.94      492.12      5540.2]
19600.png,3,[     45.141      26.987      45.141],8,[     1937.1        1823      1594.7      1537.7      5698.6      2245.2      1172.5      1222.4]
19601.png,6,[     21.393      25.212      26.477      21.393      25.212      26.477],2,[     2734.4      2176.7]
19602.png,0,0,0,[0]
19603.png,4,[     35.323      35.039      34.987      35.013],3,[     4079.6      3521.8      3290.8]
19604.png,2,[     33.038      32.062],3,[      707.5      4122.4      1252.4]
19605.png,0,0,0,[0]
19606.png,8,[     60.133      38.213      37.054      15.483      37.054      38.213      60.133      15.483],6,[     1740.2      1392.2      6260.6      3106.7      171.17      171.17]
19607.png,6,[       34.7      33.933      34.173      33.826      32.679      34.779],9,[     1429.3        5961      2982.6      600.52      911.48       674.7       253.9       221.1        2810]
19608.png,4,[     43.939      35.168       40.81      34.279],9,[     6139.3      2051.2      1794.4      2447.7      2416.4      1653.2         950      1888.6      2447.7]
19609.png,6,[     48.981      46.313      44.879      49.295      44.839       21.73],3,[     1118.3      7517.2      1586.2]
19610.png,0,[],1,[     413.66]
19611.png,2,[     41.668      42.124],1,[     5969.6]
19612.png,4,[     14.701      13.409      14.389      14.824],1,[     368.02]
19613.png,4,[     33.394      32.762      26.167      15.425],4,[       1231      368.02        1124      452.18]
19614.png,3,[     28.333      28.429      29.862],0,[]
19615.png,4,[     46.313      46.975       46.45      24.407],6,[     975.67      4514.6      1427.8      2972.7      6953.8      375.15]
19616.png,2,[     47.513      47.456],5,[     335.21      1524.8      328.08      537.76      637.61]
19617.png,9,[     57.666       57.16      56.937      55.254      58.231      55.106      30.345      29.953      92.734],5,[     1243.8      1248.1      731.75      1296.6      1065.5]
19618.png,8,[     26.374      27.619      96.628      27.652      29.341      29.123      27.121      95.513],6,[     4625.9      620.49      3206.6      459.31      640.46      3290.8]
19619.png,11,[     57.777      57.224       55.27      57.996      55.254      56.969      30.225      30.345      92.518      30.225      30.345],7,[     673.27      1322.3      784.53      410.81      1229.6      229.65      2480.5]
19620.png,0,[],4,[     4169.4      2092.6      810.21      1734.5]
19621.png,2,[     33.906      34.147],4,[     4374.8      313.81      179.73      570.57]
19622.png,2,[     40.519      40.046],3,[     4538.9      925.75      309.53]
19623.png,4,[     67.558      66.869       67.45      68.333],4,[       1057      888.66      1493.5      6096.5]
19624.png,6,[     25.641      36.981      25.993      25.641      36.981      25.993],11,[      11137      6430.3      9196.1      4186.5      6370.4       680.4        2870      2606.1      499.25      4225.1      2764.4]
19625.png,3,[     39.198      38.308      25.747],4,[     2162.5      1402.2      908.63      1400.7]
19626.png,3,[     52.679       46.47      50.371],4,[     2360.7      3919.8      797.37      9475.7]
19627.png,3,[     36.437      36.161      36.086],4,[     1403.6      1407.9      4911.2      3430.5]
19628.png,3,[     36.212      36.312      35.579],5,[     1393.6      5230.7      1423.6      3513.3       680.4]
19629.png,4,[     43.627      44.676      43.856      44.554],4,[     1730.2      1616.1      238.21      708.93]
19630.png,8,[     67.531       37.25      47.571      47.856      42.574      36.061        66.2      42.339],8,[      405.1      3978.3       831.6      8227.6      7247.6      630.48      868.69      2108.2]
19631.png,0,[],2,[      10323      2597.5]
19632.png,0,0,0,[0]
19633.png,4,[     52.229      51.353      51.122      51.529],11,[     1627.5      974.25      5430.4      758.86      868.69      636.18      4951.1      4795.6      720.34      366.59      5789.8]
19634.png,4,[     51.229      50.962      51.915       51.37],11,[       1793      951.42      935.73      4884.1      718.92      654.73      5564.5      402.25      162.61      5456.1      5371.9]
19635.png,2,[     25.817      26.477],1,[     988.51]
19636.png,0,0,0,[0]
19637.png,2,[      37.83      40.046],15,[       2773      427.93       10831      382.28      5367.6      706.08      252.48      900.07      319.52      420.79      3436.2      271.02      8619.9      278.15      252.48]
19638.png,6,[     52.628       51.88       52.42      52.834      26.477      26.512],14,[     2370.7      5172.2      5136.5      2467.7      5005.3      704.65      1922.8       723.2      1228.1      3156.7      5022.4      808.78      571.99      744.59]
19639.png,3,[     37.005      35.884      15.542],3,[     1399.3      1256.7      3851.3]
19640.png,2,[     41.777       43.02],6,[     363.74      4540.3      1574.8      581.98      1633.3      1641.8]
19641.png,1,[     29.248],1,[     2440.6]
19642.png,3,[     25.248      25.212      26.409],3,[       2355      7194.9      201.13]
19643.png,5,[     38.165      38.355      39.521      39.955      17.468],4,[     1106.9      2959.8        3412      1507.7]
19644.png,4,[     30.494      30.014      26.374      22.791],9,[     3936.9      2086.9      2108.2      373.72      152.63      195.42      462.16      313.81      708.93]
19645.png,5,[     47.742      36.586      35.426      28.172      36.586],5,[     571.99        2278      691.81      753.15         756]
19646.png,0,[],2,[     4558.8      2232.3]
19647.png,2,[     38.308      24.776],1,[     242.49]
19648.png,2,[     46.431      47.033],5,[     6090.8      6361.8      6361.8      6444.6      261.03]
19649.png,2,[     46.018      48.159],14,[       3111      2476.3      3269.4      2252.3      5595.8      3052.5      968.54      2624.6      2668.8        9112      992.79      824.47      1288.1      3433.4]
19650.png,7,[     57.224      57.129      52.697      22.144      57.129      52.697      57.224],7,[     1148.3        1405      6473.1      1008.5      567.72      1041.3      522.07]
19651.png,0,[],6,[     1185.4      2590.4      2476.3        4857      1606.1      1841.5]
19652.png,0,0,0,[0]
19653.png,5,[     41.428      41.472       42.51      39.796      32.231],4,[     4685.8      4638.7      2198.1      148.35]
19654.png,4,[     29.771      27.815      24.776      25.641],2,[     1954.2      554.88]
19655.png,0,0,0,[0]
19656.png,0,0,0,[0]
19657.png,0,[],1,[       1967]
19658.png,4,[     43.419      43.711      44.247          44],12,[     2909.9        2917      2974.1      1423.6      757.43      386.56      868.69       13022        3673      5199.3      395.12      407.96]
19659.png,2,[     50.461      49.332],9,[     1584.8      509.23      824.47      2300.8      1981.3        2288      142.64      984.23      549.17]
19660.png,7,[     42.935       36.71      41.951      36.086      36.809      23.919       24.07],12,[     1514.9      1128.3      1668.9      1028.4      1011.3      2222.4      1119.7      1871.5        5118      3761.5      520.64        1027]
19661.png,4,[     40.137       39.59       35.22      35.323],7,[     2106.8      2139.6      3962.6      1566.2      1112.6      1128.3      164.04]
19662.png,0,[],2,[     316.67      2972.7]
19663.png,7,[     52.697      57.446       36.01      52.507      36.237      20.878      21.393],4,[     1054.1      988.51      158.33      1651.8]
19664.png,6,[      42.68      43.251      41.972      43.669      23.497       42.68],3,[     1892.9      7910.9       798.8]
19665.png,4,[     58.511      58.324      42.403      42.829],5,[     7595.7      627.63      7601.4      603.38      1620.4]
19666.png,0,0,0,[0]
19667.png,0,0,0,[0]
19668.png,3,[     36.387      36.237      20.349],6,[     3484.7      3541.8       13254      922.89      1905.7      6075.1]
19669.png,2,[     33.448      23.147],5,[     6018.1      785.96      3118.2      3160.9      7748.3]
19670.png,5,[     44.145      48.008      47.571      43.523      26.716],10,[     9337.4      6725.6      7019.4      1223.9      4668.7      472.15      1072.7      534.91       14410      9200.4]
19671.png,2,[     34.332      34.067],2,[     5958.2      293.84]
19672.png,7,[     26.374      27.321       26.75      22.551      21.008      27.881      14.885],8,[       1599      1660.4      423.65      3135.3      342.34      1767.3      1310.9      938.58]
19673.png,4,[     43.083      43.565      34.805      35.143],6,[     730.33      5052.4      2158.2      2240.9      920.04      2778.7]
19674.png,6,[     42.016      42.037      42.467      41.559      26.305      26.097],10,[     9519.9      6958.1      2959.8       17320      303.83      2945.6      9337.4      2112.5      2551.9      3423.4]
19675.png,4,[     42.998      17.416      17.311      15.127],8,[     2233.8      5774.2      4657.3      713.21      2256.6      2470.6      1359.4      677.55]
19676.png,4,[     47.187      45.482      47.418      47.072],6,[     1390.8       10419      1526.3       804.5      8624.1       10955]
19677.png,0,0,0,[0]
19678.png,0,[],6,[     8828.1      1252.4      1379.3      1289.5      504.95      3105.3]
19679.png,2,[     37.662      37.854],6,[     5157.9      1309.5      1119.7      629.05       12963      164.04]
19680.png,0,[],2,[     519.22      4655.8]
19681.png,11,[     41.821      34.359      42.253      33.799      34.253      34.831      28.043       26.34      27.454      33.339      32.456],5,[     510.66      7003.7      1413.6      305.25      5162.2]
19682.png,2,[     38.355      35.168],2,[     6376.1      661.86]
19683.png,10,[     37.854      37.444      36.111       30.79       41.69      31.113      26.818      30.702      25.747      30.044],2,[     3168.1      544.89]
19684.png,0,0,0,[0]
19685.png,0,0,0,[0]
19686.png,4,[     26.236      25.605       22.87       24.85],2,[     935.73      228.23]
19688.png,4,[      37.83      37.103       24.74      25.958],2,[     3252.2      1661.8]
19689.png,3,[     49.111      48.083      29.587],4,[     2591.8      4912.6      146.92      3330.7]
19690.png,1,[      27.52],1,[     1106.9]
19691.png,2,[     52.125      31.142],5,[     1350.8      2259.5      895.79      957.13      2315.1]
19692.png,4,[     46.509      46.801      41.908      41.908],7,[       2211       10377      1939.9      4510.3       13032        1298      1136.9]
19693.png,2,[     42.081      42.339],3,[     2046.9      2049.8      5687.1]
19694.png,4,[     42.787      46.018      43.167      46.411],9,[       2626      6617.2      4299.2      937.16      4042.5      9616.9      333.78      621.92      623.35]
19695.png,4,[     37.444       37.03      33.203      33.529],1,[     8445.8]
19696.png,4,[     50.154      50.154      17.571      16.228],7,[       5185      5319.1      1763.1      627.63      449.32      868.69      6032.3]
19697.png,2,[     52.333      50.604],5,[     8729.7      1129.7      4457.6      2536.2      1743.1]
19698.png,2,[     36.882      37.566],6,[     5714.2      908.63      897.22      925.75         853      677.55]
19699.png,7,[     48.981      47.303      53.074      47.532      53.023      47.226      30.494],2,[     597.67      606.23]
19700.png,0,[],3,[     2673.1      2673.1      119.82]
19701.png,0,0,0,[0]
19702.png,2,[     25.284       25.32],0,[]
19703.png,2,[     58.959      58.106],0,[]
19704.png,2,[     47.341      47.341],15,[     1095.5      3257.9      2333.6      1258.1      3420.6      4908.3      4738.6      1768.8        3877      2798.6      8706.9      6219.2      4704.3      3257.9      1258.1]
19705.png,6,[     42.102      40.965      40.654      41.929      41.756      42.037],7,[      12090      2751.6      952.85      4043.9      3289.3      2663.1        1241]
19706.png,6,[     40.876       41.69      42.231      40.609       42.21      42.145],5,[      12446      1202.5        2733      7809.7      4467.5]
19707.png,1,[     32.033],5,[     761.71      1387.9      3357.8      306.68      3056.8]
19708.png,2,[     46.801      76.532],2,[     514.94      1372.2]
19709.png,0,0,0,[0]
19710.png,2,[     33.529      32.734],1,[     6872.5]
19711.png,1,[     27.054],3,[     6126.5      1402.2      2059.8]
19712.png,1,[     19.154],4,[     348.05      629.05        1261      380.85]
19713.png,0,[],1,[     7888.1]
19714.png,3,[     43.835      42.617      23.728],3,[     2818.6      897.22      1158.3]
19715.png,0,0,0,[0]
19716.png,2,[     43.062      42.574],4,[     564.86      862.98      387.99      387.99]
19717.png,0,0,0,[0]
19718.png,4,[     41.098      28.172      28.967      20.965],2,[     429.35      576.27]
19719.png,8,[     54.091      43.335      54.759       55.27      55.434      35.091      34.883       43.02],11,[     985.66       16117      392.27      1074.1      293.84       253.9      3623.1      3704.4      6982.3      1768.8      891.51]
19720.png,3,[      34.04      35.013      21.562],0,[]
19721.png,0,[],1,[     4202.2]
19722.png,0,0,0,[0]
19723.png,5,[     26.886      26.062      28.269      26.886      26.062],6,[     1256.7       453.6      690.39      375.15      293.84      1004.2]
19724.png,5,[     37.152      36.387      36.685      37.152      35.681],3,[     1547.7      355.18      2042.6]
19725.png,4,[     38.615      39.012      37.128      39.012],2,[      626.2      667.56]
19726.png,2,[     40.475      42.081],2,[     2504.8      918.61]
19727.png,2,[     27.487      27.054],2,[     2586.1      2272.3]
19728.png,2,[      21.52      22.631],3,[     4574.5      1121.2      1382.2]
19729.png,4,[     42.595      42.617      35.065      35.323],1,[     833.03]
19730.png,2,[     32.734      30.074],2,[       2074        2258]
19731.png,4,[     51.985      52.765      51.264      51.211],8,[     3835.6        3780      3798.6      342.34      576.27      526.35      262.46      1419.3]
19732.png,2,[     39.773      43.565],3,[     1373.6        2151      2056.9]
19733.png,0,[],9,[     834.46      2832.9       18608      5279.2      2126.8       11029      2972.7      945.72      3473.3]
19734.png,0,0,0,[0]
19735.png,3,[     46.352      34.543      46.352],10,[     3862.7      3841.4      833.03      1570.5      5802.7      834.46      2299.4      506.38      225.37      7413.1]
19736.png,4,[     46.097      46.723      43.377      32.456],7,[      10319      2842.9      4229.3      2765.8      581.98      1205.3      159.76]
19737.png,3,[     38.331      30.613      31.404],3,[     4075.3      801.65      824.47]
19738.png,10,[     42.296       42.21      42.059      42.787       42.36       42.68      42.059      42.723      42.296      42.059],17,[     1678.9      2513.4      2226.6      5634.4      1988.4      1031.3      2463.4      2422.1      5795.5      1002.8      4681.5      2252.3      5226.4      2122.5      4133.8      4655.8      1379.3]
19739.png,2,[     52.851      51.863],7,[     3036.8        5118      861.56      1482.1      3356.4      1499.2      2730.2]
19740.png,1,[     34.411],1,[     2959.8]
19741.png,3,[     60.299      61.329      26.614],13,[     8589.9      1202.5      621.92      639.04      1299.5      1115.5      1407.9      708.93      1717.4      559.16      1115.5      3986.8      639.04]
19742.png,4,[     38.165      24.592      33.987      23.919],4,[     530.63      255.33       674.7        3857]
19743.png,1,[     51.635],11,[       9005      843.01      8401.6      4685.8      232.51      1978.4        1124      3016.9      8298.9      1684.6       701.8]
19744.png,2,[     36.036      36.086],7,[     9401.5      9090.6      2982.6      1955.6      322.37      1360.8      760.28]
19745.png,5,[     37.782      48.646      35.732      35.374      37.493],1,[     4701.5]
19746.png,4,[     68.306      68.968      43.167        34.7],11,[       6941      746.02      1758.8      1446.4      1385.1      1427.8      560.58      1714.6      520.64         281      3520.4]
19747.png,4,[     32.818      32.147       22.91      20.438],1,[     3215.2]
19748.png,1,[      31.23],5,[     3357.8        1221      601.95        1298        2385]
19749.png,5,[     64.406      64.912      65.413       64.35      17.674],2,[     557.73       14584]
19750.png,1,[     39.613],0,[]
19751.png,0,0,0,[0]
19752.png,2,[     40.407      41.142],0,[]
19753.png,4,[     20.438      19.989      20.438      19.989],3,[     238.21      3949.8      238.21]
19754.png,2,[     44.227      46.801],3,[     790.24      2684.5      1433.6]
19755.png,0,0,0,[0]
19756.png,2,[     29.801      29.556],0,[]
19757.png,13,[      37.71      40.069      40.609      40.587      36.461      38.497      39.636      37.177      39.152      36.511       38.52      36.685      18.081],9,[     2771.5      2404.9      2470.6      1369.4      2377.8        2385      136.94        1067      290.99]
19758.png,7,[     36.784       26.58      30.464      12.714      36.784       26.58      30.464],3,[     1701.7        3248      432.21]
19759.png,4,[     36.387      36.186      36.387      36.186],1,[     3842.8]
19760.png,2,[     49.277      48.422],4,[     3467.6      1278.1      1872.9      1223.9]
19761.png,2,[     21.938      22.021],5,[     805.93      229.65       253.9       253.9      229.65]
19762.png,8,[     49.111       48.74       48.87      48.963      30.967      30.613      31.142      30.613],5,[     4242.2      3715.8       11781      4283.5      1764.5]
19763.png,6,[     41.252      42.617      39.314      42.638      24.183      24.145],12,[     1320.9      753.15      2386.4      2717.3        2104      2499.1       928.6      1253.8      1029.9      514.94      767.41      559.16]
19764.png,1,[     40.564],0,[]
19765.png,2,[     42.059      41.581],7,[     3580.3      7433.1      370.87      3370.6      1162.5      9973.5      2540.5]
19766.png,0,[],2,[     3580.3      1630.4]
19767.png,5,[     37.323      37.541      60.913      60.404      29.923],3,[     1012.8      560.58      1323.7]
19768.png,6,[     32.595      42.977      43.419      32.956      17.674      32.956],6,[     576.27      2982.6      748.87      1708.9      1183.9      714.64]
19769.png,1,[      29.74],2,[     557.73      974.25]
19770.png,1,[     34.067],2,[     771.69        2462]
19771.png,3,[      32.09       44.98      28.429],0,[]
19772.png,13,[     50.244      49.608       40.43      41.076      34.411      29.923       30.82      25.068      34.385      29.123      24.703      18.867      28.461],8,[     1014.2      1068.4      619.07        1532      1647.5      1690.3      1315.2      1821.5]
19773.png,0,0,0,[0]
19774.png,0,[],5,[     1410.7      6354.7      215.39      2894.2      3112.5]
19775.png,0,0,0,[0]
19776.png,4,[     30.672      31.863      31.375      22.185],2,[     697.52      305.25]
