File Name,num_detection_circle,diameters,num_detection_square,wwtp_area_square
7022.png,5,[     30.104      31.375      30.524       24.07      21.008],8,[     716.06      717.49      1399.3      624.77      315.24      1427.8      778.83       874.4]
7023.png,4,[     30.524      31.577      24.183      30.375],6,[      550.6      710.36       728.9      306.68      1456.4      914.34]
7024.png,4,[     55.647      55.369      54.759      54.426],6,[     6173.5        1803      597.67      164.04      573.42        1910]
7025.png,2,[     32.818      22.226],3,[     1119.7      2162.5      509.23]
7026.png,4,[     46.548      48.516       48.14      45.741],5,[     1510.6      2138.2      6079.4      3182.3      591.96]
7027.png,4,[     46.665      48.534      48.159      46.567],3,[     1506.3      6082.3      2069.7]
7028.png,0,0,0,[0]
7029.png,0,0,0,[0]
7030.png,0,0,0,[0]
7031.png,4,[     60.374      60.973      33.637       33.88],5,[     601.95       14029      509.23      522.07      397.97]
7032.png,0,[],4,[     5802.7      2105.4      795.94      794.52]
7033.png,1,[     24.995],0,[]
7034.png,1,[     28.461],0,[]
7035.png,27,"[     59.113      59.557      59.906      59.541      59.678      59.937      30.074      63.024      58.851      32.062        32.4      32.568      62.343      33.093      35.656      37.005      58.588      35.757      30.074      32.062        32.4      32.568      33.093      30.074      32.062      32.568
        32.4]",7,[     8338.9      2280.8      9217.5      3383.5      1269.5      1457.8      733.18]
7036.png,27,"[     58.897      58.928        59.8       59.45      59.648      59.648      58.464      32.623      29.983      32.316      61.196      33.038      32.288      36.635      61.978      58.573      36.956      32.623      29.983      32.316      33.038      32.288      32.316      32.623      32.288      29.983
      33.038]",14,[     8307.5      1095.5       10660      3406.3      2262.3      706.08      1339.4      1519.1      1038.4      390.84      1312.3      1519.1      1095.5      1038.4]
7037.png,27,"[     58.897      58.928        59.8       59.45      59.648      59.648      58.464      32.623      29.983      32.316      61.196      33.038      32.288      36.635      61.978      58.573      36.956      32.623      29.983      32.316      33.038      32.288      32.316      32.623      32.288      29.983
      33.038]",14,[     8307.5      1095.5       10660      3406.3      2262.3      706.08      1339.4      1519.1      1038.4      390.84      1312.3      1519.1      1095.5      1038.4]
7038.png,3,[     15.658      16.172        15.6],2,[     158.33      1075.5]
7039.png,5,[     59.343      58.246      57.918       59.22      35.757],8,[     1835.8      2192.4      758.86      343.77      2229.5      641.89      634.76      1835.8]
7040.png,8,[     57.918      58.386      59.266      59.541      51.617      35.502      36.086      35.477],6,[     2998.3      216.82      343.77      781.68      139.79      2239.5]
7041.png,2,[      46.45      47.456],5,[     2392.1      4002.5      1022.7      192.57      1339.4]
7042.png,2,[      46.45      47.456],5,[     2392.1      4002.5      1022.7      192.57      1339.4]
7043.png,2,[      46.45      47.456],5,[     2392.1      4002.5      1022.7      192.57      1339.4]
7044.png,2,[      46.45      47.456],5,[     2392.1      4002.5      1022.7      192.57      1339.4]
7045.png,2,[     46.548      47.341],3,[     3108.2      4042.5      1905.7]
7046.png,1,[     16.886],2,[     3862.7      2800.1]
7047.png,2,[      22.47      22.791],3,[     656.15      731.75      1774.5]
7048.png,0,[],7,[     4397.7      6936.7      4993.9       248.2      215.39      703.23      1611.9]
7049.png,12,[     41.951      35.985      29.801      35.732      30.937      29.862      35.297      42.102      41.994      30.524      30.553      30.225],10,[     2556.1      8067.8      2406.4      1918.5      305.25      549.17      4861.2      931.45      1670.3      6350.4]
7050.png,8,[     34.306      19.576      19.154      32.734       23.42      64.687      65.247      15.425],6,[     4289.2      586.26      295.27      9818.1      7873.8      5430.4]
7051.png,0,[],7,[      48026      952.85       77379      3293.6       99330      1449.2       71509]
7052.png,0,0,0,[0]
7053.png,3,[     33.637      32.623      32.873],2,[     2196.7       11279]
7054.png,0,[],2,[     8093.5        5516]
7055.png,0,0,0,[0]
7056.png,1,[     26.546],2,[     651.87      580.55]
7057.png,0,[],2,[     2708.8       199.7]
7058.png,0,[],2,[     1432.1        1609]
7059.png,0,0,0,[0]
7060.png,5,[     67.652      42.231      41.098      39.498      67.652],0,[]
7061.png,3,[     59.251      59.618      44.288],0,[]
7062.png,3,[     36.784      37.517      39.267],5,[     1009.9      1269.5        1609      688.96       631.9]
7063.png,0,[],2,[     318.09      318.09]
7064.png,0,[],2,[     318.09      318.09]
7065.png,4,[     42.274      41.712      32.956      30.074],0,[]
7066.png,10,[     42.531      51.985       42.36      31.142      24.592       30.79      31.519       22.91      24.555       24.07],12,[       7095      7943.7       12246        9791       10802      7167.8      443.62      1530.5      2122.5      4185.1       16448      193.99]
7067.png,2,[     31.834      31.346],0,[]
7068.png,3,[     46.254      26.784      24.776],1,[     3494.7]
7069.png,7,[     58.836      38.662      59.159      38.615      56.906      20.527      16.003],3,[     6638.6      1437.8      225.37]
7070.png,1,[      27.75],0,[]
7071.png,1,[      27.75],0,[]
7072.png,1,[      27.75],0,[]
7073.png,0,0,0,[0]
7074.png,3,[     37.128      38.872      30.134],2,[     761.71      1152.5]
7075.png,3,[     30.044      37.396      39.244],1,[     763.14]
7076.png,2,[     27.848      27.088],4,[     5778.4        5322      1024.2      771.69]
7077.png,5,[     25.641      25.499      18.963      18.576      26.062],0,[]
7078.png,2,[     29.123       29.31],1,[     142.64]
7079.png,2,[     18.231       18.03],2,[     9897.9      186.86]
7080.png,15,[     38.473      37.806      39.841      39.819      40.046      40.272       63.54      36.784      37.782      41.972      42.317      39.955      36.561      41.994      41.972],9,[     1239.6      2142.5      935.73        1435      255.33      1062.7      486.41      1239.6      486.41]
7081.png,1,[     21.351],2,[     1654.6      1479.2]
7082.png,0,[],5,[      10798      4577.4      4286.4      114.11      4680.1]
7083.png,1,[     18.771],1,[     1720.3]
7084.png,2,[     34.831      34.173],1,[       2626]
7085.png,2,[     33.583      33.366],1,[     2627.5]
7086.png,0,[],12,[     964.26      121.25      332.36      225.37      213.96      1509.2      574.85      731.75      393.69       205.4      218.24      543.47]
7087.png,0,0,0,[0]
7088.png,0,[],1,[     895.79]
7089.png,0,[],1,[     895.79]
7090.png,4,[      91.67      43.544      36.734      40.295],0,[]
7091.png,11,[     35.909      35.656      35.349       33.88      26.477      27.054       27.02      35.909      26.477       27.02      35.656],5,[      14860      413.66      5120.9      132.66      132.66]
7092.png,0,[],2,[     671.84       275.3]
7093.png,0,0,0,[0]
7094.png,0,0,0,[0]
7095.png,0,0,0,[0]
7096.png,4,[     35.272      36.412      34.464      35.374],1,[       7463]
7097.png,2,[     89.758      39.406],0,[]
7098.png,2,[     26.648      26.409],0,[]
7099.png,2,[     26.648      26.409],0,[]
7100.png,2,[     26.648      26.409],0,[]
7101.png,5,[     75.589      75.781      75.817      28.269      75.721],7,[     2469.1        3984      5738.5      587.69      263.89       426.5        3897]
7102.png,8,[     66.842      48.516      56.441      27.913      47.245      47.245      47.245      27.913],11,[     7170.6      597.67      442.19      3372.1      784.53      2089.7      624.77      3372.1      624.77      597.67      442.19]
7103.png,0,0,0,[0]
7104.png,3,[     19.295      20.834      18.771],2,[     513.51      487.84]
7105.png,3,[     19.295      20.834      18.771],2,[     513.51      487.84]
7106.png,3,[     19.295      20.834      18.771],2,[     513.51      487.84]
7107.png,0,[],2,[     144.07      144.07]
7108.png,5,[     70.246       71.68      73.345      69.506       71.68],1,[       8172]
7109.png,0,0,0,[0]
7110.png,0,[],1,[     9127.7]
7111.png,4,[      30.82      26.512      25.534      23.147],2,[     1409.3      195.42]
7112.png,1,[     32.005],0,[]
7113.png,10,[     76.698      76.627      73.283      75.805      78.234      78.152      77.487      77.745      77.604      78.326],19,[     2296.5        3723      8110.6      8199.1      972.82      7825.3      8007.9       14936      596.24      8183.4      4267.9      3775.7      2998.3       29662      6414.6      1517.7       14947      400.82      1785.9]
7114.png,3,[      43.02      43.041      38.826],3,[      302.4      654.73      984.23]
7115.png,0,0,0,[0]
7116.png,1,[     26.271],1,[     706.08]
7117.png,1,[     26.271],1,[     706.08]
7118.png,0,0,0,[0]
7119.png,2,[     29.371      28.778],1,[     8266.1]
7120.png,2,[     46.117      45.101],2,[     139.79      1463.5]
7121.png,3,[     35.909      35.909      21.008],4,[     3752.9      417.94      251.05      134.08]
7122.png,3,[     35.909      35.909      21.008],4,[     3752.9      417.94      251.05      134.08]
7123.png,0,[],1,[     1151.1]
7124.png,1,[     22.103],1,[     231.08]
7125.png,0,0,0,[0]
7126.png,8,[     49.277      49.717      49.424      48.889      33.366      33.257      33.366      24.258],5,[      10309      2584.7      644.74      2544.7      553.45]
7127.png,6,[     47.989      47.052      67.194      47.014       47.36      68.651],4,[     3330.7        3285      967.11      1817.3]
7128.png,0,[],1,[     634.76]
7129.png,4,[     27.553      27.421      38.708      35.426],4,[     3257.9         475      872.97        1492]
7130.png,0,[],7,[     7286.2       16260       17991      617.64      651.87      664.71      872.97]
7131.png,1,[       17.1],3,[     4125.2      209.68      1637.5]
7132.png,2,[     38.189      36.461],5,[     3172.4      3075.4      1907.1      937.16      721.77]
7133.png,0,[],32,"[      11080       29670      1616.1      1687.5      1544.8      1703.1      1680.3      1656.1      1751.6      1660.4      1841.5      1690.3      1600.4      1607.6      1723.1      1745.9      1581.9      1670.3      1620.4      1805.8      1306.6      1698.9      1760.2      1780.2        1164      1326.6
      1648.9      1734.5      1417.9      6978.1      1731.7      1988.4]"
7134.png,0,[],1,[     266.74]
7135.png,5,[      42.36      46.645      41.494      47.187      17.258],1,[     1407.9]
7136.png,0,0,0,[0]
7137.png,0,0,0,[0]
7138.png,4,[     57.729       56.81      22.389      21.562],4,[     5304.9      5356.2      872.97        2084]
7139.png,2,[     30.225      21.688],2,[     1914.3      387.99]
7140.png,3,[     33.175       33.88      34.491],7,[     4805.6      2611.8      8993.6      1149.7      639.04      532.05      1499.2]
7141.png,2,[     40.832      35.985],4,[     1499.2      942.86      1898.6      4130.9]
7142.png,0,[],1,[     437.91]
7143.png,4,[     56.666      57.477      50.962       27.75],1,[     1663.2]
7144.png,0,[],2,[     7992.2       24272]
7145.png,0,0,0,[0]
7146.png,0,0,0,[0]
7147.png,0,0,0,[0]
7148.png,0,[],1,[       5884]
7149.png,0,[],1,[     1583.3]
7150.png,4,[     45.061      44.717      29.953      30.345],2,[     788.81      1864.3]
7151.png,3,[      26.34      26.374      18.819],1,[     3762.9]
7152.png,0,[],6,[     744.59       631.9      3386.3      2272.3      994.22      5972.4]
7153.png,0,0,0,[0]
7154.png,0,[],6,[     1370.8      125.53      184.01      164.04      208.26      590.54]
7155.png,3,[     57.493       51.14      51.069],3,[     360.88      5976.7      560.58]
7156.png,3,[     31.288      20.571      22.389],1,[     293.84]
7157.png,1,[     19.622],0,[]
7158.png,0,0,0,[0]
7159.png,3,[     47.551      47.723       24.37],1,[     5129.4]
7160.png,2,[     42.317      40.765],5,[     716.06       680.4      201.13       205.4      251.05]
7161.png,0,0,0,[0]
7162.png,3,[      53.33      29.061      28.873],1,[     319.52]
7163.png,3,[      53.33      29.061      28.873],1,[     319.52]
7164.png,0,0,0,[0]
7165.png,0,0,0,[0]
7166.png,3,[     31.977      32.118      31.749],4,[     466.44      5404.7      1019.9      958.55]
7167.png,0,0,0,[0]
7168.png,0,0,0,[0]
7169.png,0,0,0,[0]
7170.png,0,[],2,[     5254.9      2019.8]
7171.png,0,[],4,[      831.6      894.37      383.71      790.24]
7172.png,0,[],4,[      831.6      894.37      383.71      790.24]
7173.png,7,[     56.842      56.569       56.89      56.183      56.874      60.585      61.403],3,[      11578      684.68      697.52]
7174.png,2,[      16.56      21.094],6,[     1768.8      1086.9      499.25      517.79      489.26      594.82]
7175.png,0,0,0,[0]
7176.png,2,[     32.873      32.595],1,[     1386.5]
7177.png,2,[     31.346      32.033],2,[     2383.5      1683.2]
7178.png,4,[     36.809      36.882      36.809      36.882],2,[     3021.2      3021.2]
7179.png,4,[     36.586      36.759      36.759      36.586],2,[     3015.5      3015.5]
7180.png,0,0,0,[0]
7181.png,0,0,0,[0]
7182.png,6,[     93.902      94.499      94.893      93.066      42.766      43.419],4,[     857.28      2172.4      1048.4      309.53]
7183.png,9,[     40.475      40.965      40.272      40.698      43.794      41.756      40.987      41.734      51.122],2,[     8344.6      3829.9]
7184.png,0,0,0,[0]
7185.png,0,[],4,[     6641.4       17836      1095.5      5122.3]
7186.png,2,[     29.801      20.921],0,[]
7187.png,1,[     17.153],1,[       1706]
7188.png,1,[     23.107],1,[     333.78]
7189.png,2,[     24.108      25.248],3,[      604.8      713.21      1894.3]
7190.png,2,[     24.108      25.248],3,[      604.8      713.21      1894.3]
7191.png,6,[     59.097      58.666      59.709      59.724      59.343      56.794],5,[     8296.1      780.25      299.55      241.07      1546.2]
7192.png,4,[     37.566      39.082      29.648      29.556],1,[     5898.2]
7193.png,2,[     17.879       18.03],1,[     2081.1]
7194.png,2,[     46.587      46.587],3,[     1494.9      553.45      259.61]
7195.png,3,[     54.074      54.443      54.007],3,[     7116.4        6650      2079.7]
7196.png,6,[     46.762      48.083      46.097      31.691      34.359      36.337],2,[     908.63      2095.4]
7197.png,3,[     22.226      22.989      16.284],3,[     1008.5      174.02      1800.1]
7198.png,5,[     30.134      36.611      34.147      26.167      17.777],7,[      653.3      1787.3      452.18      835.88      213.96      536.33      268.17]
7199.png,0,0,0,[0]
7200.png,0,0,0,[0]
7201.png,3,[      45.84      47.129      33.257],2,[     3379.2      544.89]
7202.png,1,[     30.553],0,[]
7203.png,3,[     39.475       40.25      40.854],4,[     2317.9      2406.4      2141.1      1181.1]
7204.png,2,[     30.731      25.747],0,[]
7205.png,2,[     30.731      25.747],0,[]
7206.png,3,[     23.264      23.029       22.91],2,[       1114      1209.6]
7207.png,2,[     41.799      43.209],1,[     8373.1]
7208.png,0,0,0,[0]
7209.png,11,[     61.698      62.051      61.433       63.11      62.401      62.197      61.669      63.268      27.684       22.91      65.441],2,[     3073.9       14327]
7210.png,1,[     14.577],1,[     3326.4]
7211.png,2,[      21.98      22.062],1,[     7154.9]
7212.png,0,[],6,[     522.07      336.64       11692      603.38      320.94      5042.4]
7213.png,0,0,0,[0]
7214.png,8,[     36.387      38.236      36.312      38.189      34.013      38.355      19.761      18.771],3,[     3052.5      5116.6      1494.9]
7215.png,3,[      44.94      53.721      21.223],1,[     4340.6]
7216.png,2,[     63.612      63.612],4,[     4528.9      4543.2        4653       15634]
7217.png,21,[     108.01       39.59      40.272      39.567      39.819      39.036      38.826      39.659      34.306      38.708      20.921      34.359      19.106       21.98      21.688      18.231       18.38      34.279      21.008      12.714      33.933],6,[     519.22      208.26      1356.5      292.42      1343.7      145.49]
7218.png,2,[     46.762       24.85],7,[     2881.4      2730.2      473.57      2748.7      336.64      4901.2      497.82]
7219.png,2,[     73.962       74.84],9,[       1726      1781.6       599.1      2125.4      6333.3        1415       275.3      174.02       447.9]
7220.png,3,[     44.021      43.711      13.204],2,[     811.63      2086.9]
7221.png,5,[     38.379      37.878      29.433      26.886      16.003],0,[]
7222.png,5,[     38.379      37.878      29.433      26.886      16.003],0,[]
7223.png,5,[     21.814      22.185        15.6      22.631      15.425],4,[     667.56      3169.5       599.1      439.34]
7224.png,0,0,0,[0]
7225.png,0,0,0,[0]
7226.png,0,[],2,[     2109.7      309.53]
7227.png,1,[     19.943],4,[     8005.1        1114      2337.9      2262.3]
7228.png,0,[],1,[     994.22]
7229.png,0,0,0,[0]
7230.png,0,[],10,[       1261      2551.9      1624.7      1982.7      1412.2      3286.5      1637.5      2651.7      1596.2        1261]
7231.png,3,[     16.228       18.33      16.228],0,[]
7232.png,2,[     47.475      30.553],1,[     784.53]
7233.png,2,[     33.799      33.826],0,[]
7234.png,0,[],9,[     2035.5       10042      4043.9        5700      7033.7      900.07        3519      1091.2      2035.5]
7235.png,0,[],10,[     1146.8      4628.7      1196.8      2784.4      1146.8      4075.3      4885.5       10658      580.55       901.5]
7236.png,3,[     41.994      42.638      15.483],2,[     5948.2      2524.8]
7237.png,0,[],1,[     3925.5]
7238.png,1,[     14.134],3,[     678.98      385.13      593.39]
7239.png,12,[     55.106        55.5       55.04      60.928      55.352       61.27      32.147      31.863      32.372      32.873      14.946      15.067],11,[     2276.6      3914.1        2201      574.85      185.43      770.27      9029.2      1326.6      961.41      4403.4      412.24]
7240.png,7,[     63.325      63.669      60.973      61.669      54.125      65.911      55.155],2,[      11399      315.24]
7241.png,0,0,0,[0]
7242.png,1,[     38.755],0,[]
7243.png,2,[     27.054      26.512],5,[      13829      2938.4       25574       18148      1607.6]
7244.png,6,[     63.038      63.052      62.879      34.805      34.831      19.852],3,[      13490        7028      476.42]
7245.png,3,[     28.683      31.346      27.684],3,[      10071      386.56      2523.3]
7246.png,7,[     73.568      73.629      68.849      24.407      24.444      24.923      25.032],2,[     3548.9      286.71]
7247.png,0,[],10,[      48296      2511.9      5662.9       523.5       14187      1279.5      509.23      1770.2      271.02      1352.2]
7248.png,0,0,0,[0]
7249.png,1,[     34.569],0,[]
7250.png,0,[],1,[     855.85]
7251.png,3,[     26.512      26.132      26.132],0,[]
7252.png,2,[     30.553      29.771],2,[     7862.4      5099.5]
7253.png,19,[     53.906      53.822      53.466      54.125      53.483      55.777      54.493      56.312      56.969      27.454       28.01      53.483      56.312      56.969      53.466      54.493      55.777      54.125      53.906],4,[     429.35      410.81      733.18      1871.5]
7254.png,11,[     39.544      34.464       41.34      30.672       36.66      21.478       21.98      21.772      30.044      28.429       28.01],3,[     4558.8        1726      2380.7]
7255.png,3,[      39.36      39.978        35.4],1,[     4876.9]
7256.png,3,[     38.638      38.802      34.779],1,[       4857]
7257.png,1,[     41.384],3,[     1567.6      844.44      114.11]
7258.png,0,0,0,[0]
7259.png,6,[     32.428       36.66      34.987      33.502      34.491      34.491],4,[     1740.2      2188.1      1362.2      282.43]
7260.png,3,[     36.784      36.635      36.784],1,[     4170.9]
7261.png,6,[     32.734      37.128      34.883      33.475      34.067      34.067],2,[     2122.5      961.41]
7262.png,6,[     33.366       33.61      32.873        34.7      35.783      20.304],2,[     2633.2      2818.6]
7263.png,1,[     13.204],2,[     947.14      181.16]
7264.png,2,[      17.98      16.778],2,[     671.84       825.9]
7265.png,0,0,0,[0]
7266.png,1,[     36.784],7,[     2182.4      1290.9      3433.4      710.36      1413.6      569.14      3041.1]
7267.png,0,[],3,[     1215.3      1192.5      3694.4]
7268.png,9,[     64.505      65.732      64.265      63.554      65.288      63.925      64.575      64.716      65.107],4,[     2031.2       13137      4327.8       16604]
7269.png,2,[       31.2      30.434],3,[     4771.4      1597.6      5113.7]
7270.png,2,[     30.967      30.315],2,[     4752.8      1534.8]
7271.png,2,[      42.85      21.647],0,[]
7272.png,0,[],2,[     2112.5      1540.5]
7273.png,2,[     70.233      69.218],3,[     687.53      4450.4      1885.7]
7274.png,3,[     40.587      25.104      24.923],0,[]
7275.png,4,[     54.292      51.476      41.516      41.208],3,[     4386.2      4384.8      2213.8]
7276.png,7,[     66.828      66.556      65.994      66.268      65.107      66.719      30.044],5,[     668.99      661.86      450.75        6232      3429.1]
7277.png,2,[     35.065      36.111],2,[     4932.6        6523]
7278.png,0,0,0,[0]
7279.png,4,[     25.392       24.85      22.631      19.668],2,[     299.55      1235.3]
7280.png,0,[],1,[     571.99]
7281.png,0,0,0,[0]
7282.png,0,0,0,[0]
7283.png,0,0,0,[0]
7284.png,0,0,0,[0]
7285.png,0,0,0,[0]
7286.png,0,0,0,[0]
7287.png,0,0,0,[0]
7288.png,8,[     74.072        74.5      53.788      53.313      53.296      54.393        34.7      33.691],5,[     6541.6      4875.5      1544.8      4724.3      252.48]
7289.png,3,[     61.728      61.934      62.328],10,[     7795.4      8015.1        7135        4760      1895.7      2744.4      2266.6      1573.3      848.72      810.21]
7290.png,0,0,0,[0]
7291.png,3,[     34.279      34.543      23.651],0,[]
7292.png,4,[     34.438      34.306      34.226      34.491],1,[     1480.6]
7293.png,1,[     26.167],0,[]
7294.png,0,[],5,[      11668       631.9      1420.7      1131.2      382.28]
7295.png,2,[     47.856      49.037],0,[]
7296.png,2,[     23.497       22.87],5,[     2657.4      3015.5      262.46      4008.2       15412]
7297.png,0,0,0,[0]
7298.png,0,0,0,[0]
7299.png,0,[],3,[     1373.6      2872.8        1783]
7300.png,0,[],3,[     1373.6      2872.8        1783]
7301.png,4,[     21.308      13.135      22.021      12.498],6,[     3553.2      2282.3      795.94      677.55      3778.6      3904.1]
7302.png,8,[     52.628      46.742      47.628      53.296      26.546      26.409       26.34       27.02],2,[     2939.9       12548]
7303.png,3,[     23.497      23.956      24.407],4,[     164.04      393.69       102.7      136.94]
7304.png,2,[     53.347      51.282],1,[     4620.2]
7305.png,2,[     53.347      51.282],1,[     4620.2]
7306.png,4,[     39.659       37.71      30.225      28.873],3,[     1380.8      593.39      2011.3]
7307.png,1,[      29.74],10,[     922.89      920.04      1456.4      1834.4      2343.6      3687.3      654.73      504.95      576.27      1222.4]
7308.png,0,0,0,[0]
7309.png,0,0,0,[0]
7310.png,2,[     22.103      22.103],0,[]
7311.png,0,0,0,[0]
7312.png,0,0,0,[0]
7313.png,3,[      20.08      18.625      15.716],0,[]
7314.png,2,[     18.576      19.943],0,[]
7315.png,2,[     18.576      19.943],0,[]
7316.png,2,[     18.576      19.943],0,[]
7317.png,0,0,0,[0]
7318.png,2,[     27.946      28.204],2,[     920.04      881.53]
7319.png,3,[     24.407       24.37       24.85],1,[     159.76]
7320.png,1,[     24.444],1,[     924.32]
7321.png,3,[     35.783      37.469      19.943],2,[     225.37      1045.6]
7322.png,8,[     60.103      59.739       60.45      59.358      59.327      59.815      60.012      59.785],5,[     542.04      484.98      1126.9      1561.9       11872]
7323.png,2,[     28.873      28.873],0,[]
7324.png,2,[     28.873      28.873],0,[]
7325.png,2,[     28.873      28.873],0,[]
7326.png,7,[     65.065      63.268       66.46       59.77      27.221      51.476      27.619],4,[      13167      4394.8      1915.7      1721.7]
7327.png,1,[     26.987],3,[     1479.2      446.47       124.1]
7328.png,1,[     23.107],2,[     7193.4      293.84]
7329.png,2,[     37.493      12.856],5,[     154.05      504.95      122.67      1584.8        1773]
7330.png,0,[],1,[        853]
7331.png,0,0,0,[0]
7332.png,4,[     33.366      31.977      32.428       13.94],2,[     2340.8      1845.8]
7333.png,0,[],3,[     3196.6      2847.1      1487.8]
7334.png,1,[     39.082],0,[]
7335.png,0,[],1,[     1487.8]
7336.png,0,[],3,[      12068      8454.4      4986.8]
7337.png,4,[     45.402      44.737      44.737      45.402],2,[     3287.9      2389.3]
7338.png,0,[],2,[     328.08      328.08]
7339.png,0,0,0,[0]
7340.png,2,[     43.398      34.147],0,[]
7341.png,0,0,0,[0]
7342.png,0,0,0,[0]
7343.png,0,0,0,[0]
7344.png,0,0,0,[0]
7345.png,0,0,0,[0]
7346.png,8,[     65.469      63.282      62.226      65.801       61.61      60.913      28.397      19.436],4,[     3115.3      1165.4      5326.3      2293.7]
7347.png,0,[],2,[     1641.8      2315.1]
7348.png,7,[     37.469      37.396      39.704      39.521      14.326      13.544      39.521],2,[     1062.7      912.91]
7349.png,0,[],3,[     1574.8      1436.4      386.56]
7350.png,0,[],3,[     1574.8      1436.4      386.56]
7351.png,1,[     31.605],2,[     1482.1      1449.2]
7352.png,1,[     84.645],1,[       5941]
7353.png,5,[     36.387      36.036      24.666      26.409      25.782],6,[     667.56      934.31      606.23      2059.8      1693.2      1611.9]
7354.png,0,[],10,[       5700       11635       33953      2547.6      3273.6      1731.7        2539      1523.4      915.76      3631.7]
7355.png,10,[     46.684       45.88      46.665      35.707      62.109      62.735       38.52      40.069      13.677      29.123],3,[     4059.6      855.85      189.71]
7356.png,2,[     15.658      16.116],5,[     1048.4      1359.4      175.45      184.01      942.86]
7357.png,0,0,0,[0]
7358.png,1,[     28.904],2,[     1059.8      136.94]
7359.png,6,[     40.385      35.935      30.315      28.746      14.701      14.389],1,[     2168.2]
7360.png,0,0,0,[0]
7361.png,0,0,0,[0]
7362.png,1,[     13.135],4,[     9973.5      2370.7      1049.8      272.45]
7363.png,5,[     60.269      58.246      55.631      58.262      25.958],2,[     8706.9      422.22]
7364.png,0,[],2,[       5941      3694.4]
7365.png,0,[],1,[     1780.2]
7366.png,7,[     89.738      89.485      89.535      86.418      37.686      37.686      37.686],4,[     3815.7        9838      251.05      2994.1]
7367.png,0,0,0,[0]
7368.png,0,0,0,[0]
7369.png,6,[     60.284      60.133      48.833      48.665      23.804      24.481],6,[     801.65      4323.5      841.59      1246.7      2189.6      601.95]
7370.png,0,[],2,[     1881.4      1855.8]
7371.png,0,0,0,[0]
7372.png,0,0,0,[0]
7373.png,3,[     30.553      31.055      32.062],6,[     1001.3       11240        2646      995.64       502.1      325.22]
7374.png,0,[],1,[     1604.7]
7375.png,6,[     66.021      47.475      47.989      65.274      47.418      37.854],7,[     3088.2      2149.6      2259.5      932.88      2196.7        1492      587.69]
7376.png,1,[     17.416],7,[     726.05      754.58      882.95        3974      708.93        4091      249.62]
7377.png,0,[],1,[     2078.3]
7378.png,0,[],1,[     2078.3]
7379.png,0,[],4,[     4190.8      1141.1      1099.8        4459]
7380.png,0,[],5,[     6249.1      1520.6      629.05      1473.5      1108.3]
7381.png,5,[     64.814       65.51      47.571       47.11      21.266],9,[     5276.3      910.06      1785.9      1259.5      1450.7      3175.2      1392.2        1318      2760.1]
7382.png,2,[     40.114      40.921],3,[     3189.5      1122.6      2905.6]
7383.png,7,[     78.361      76.294      92.508      94.806       58.82      15.658      14.946],2,[     5845.5        3432]
7384.png,0,[],6,[      13266      3246.5       13575       10627      4170.9      403.68]
7385.png,2,[     36.237      27.487],3,[     1504.9      1335.1      459.31]
7386.png,1,[     40.069],2,[     1885.7      1840.1]
7387.png,6,[     65.413      64.152      57.081      19.761      20.304      57.777],1,[     2158.2]
7388.png,2,[     20.349      18.576],2,[     4544.6      738.89]
7389.png,0,0,0,[0]
7390.png,3,[     32.316      31.346      23.651],6,[     985.66      536.33      1882.9      9220.4       701.8      5560.2]
7391.png,0,0,0,[0]
7392.png,0,0,0,[0]
7393.png,0,0,0,[0]
7394.png,16,[     35.065      34.805      34.226      38.355        35.4      51.828      39.314      51.529      39.521       36.71      38.141      19.852      30.879      31.375      35.065      35.065],4,[     1054.1      3919.8      1054.1      3919.8]
7395.png,0,0,0,[0]
7396.png,2,[     22.389      21.562],0,[]
7397.png,6,[     39.429      40.272      39.955      39.221      41.032       42.36],3,[     1269.5      1199.6      6162.1]
7398.png,0,0,0,[0]
7399.png,1,[     43.314],0,[]
7400.png,1,[     41.009],0,[]
7401.png,0,[],2,[     8771.1      5019.6]
7402.png,4,[     43.897      43.856      21.814      22.591],1,[     2156.7]
7403.png,0,0,0,[0]
7404.png,2,[     15.658      16.284],2,[     422.22      554.88]
7405.png,0,[],3,[     5100.9      2272.3      1292.3]
7406.png,4,[     41.972      35.757      28.397      29.123],2,[       5041      1312.3]
7407.png,0,0,0,[0]
7408.png,3,[      38.07      36.833      16.228],4,[     2894.2      2891.4      313.81      319.52]
7409.png,0,[],2,[       3151      2052.6]
7410.png,4,[     66.131        34.7      33.529      37.469],4,[     2307.9      942.86        2482      2554.7]
7411.png,3,[     46.136      13.273      13.273],5,[       1532      1473.5      144.07      3909.8      1577.6]
7412.png,11,[     36.287      35.833       35.96      45.021      44.615      43.209      43.188      44.145      35.833      43.188       35.96],1,[      11543]
7413.png,0,[],1,[     397.97]
7414.png,0,[],1,[     397.97]
7415.png,0,[],1,[     397.97]
7416.png,0,[],1,[     397.97]
7417.png,0,0,0,[0]
7418.png,9,[     40.609      42.102      36.036      40.765      38.802      34.857      33.853      41.032      42.553],6,[     4618.8      2618.9      1379.3      5143.7      6935.3      516.36]
7419.png,1,[     53.822],2,[     212.54      211.11]
7420.png,8,[     40.272      42.037      36.882      34.857      41.186      34.226      40.765      40.765],3,[     4628.7      2583.2       13674]
7421.png,3,[     35.605      34.909       28.14],1,[     881.53]
7422.png,2,[     22.103      20.394],2,[     968.54      356.61]
